work_id,author_id,author_name,institutions,author_position,is_corresponding
W4285027404,A5063755751,Cihui Yang,Nanchang Hangkong University,middle,False
W4285027404,A5101604581,Jing Wen,Nanchang Hangkong University,middle,False
W4285027404,A5066184687,Xiang Wan,Nanjing University of Posts and Telecommunications,middle,False
W4285027404,A5112307109,Qingying Ren,Nanjing University of Posts and Telecommunications,middle,False
W4285027404,A5003121307,Shi‐Pu Gu,Nanjing University of Posts and Telecommunications,middle,False
W4285027404,A5100324668,Xiaoyan Liu,Nanjing University of Posts and Telecommunications,middle,True
W4285027404,A5069221620,Xiaojuan Lian,Nanjing University of Posts and Telecommunications,middle,True
W4285027404,A5100435771,Lei Wang,Nanjing University of Posts and Telecommunications,last,True
W4388895537,A5025398343,N. S. Susan Mousavi,Institute for Research in Fundamental Sciences; New York University,first,True
W4388895537,A5052255675,Khalil B. Ramadi,New York University,middle,False
W4388895537,A5085600014,Yong‐Ak Song,New York University,middle,False
W4388895537,A5106695650,Sunil Kumar,New York University,last,False
W4392467172,A5100706671,Z. Wan,University of Shanghai for Science and Technology,first,False
W4392467172,A5061378330,Zichen Liu,University of Shanghai for Science and Technology,middle,False
W4392467172,A5102803072,Qiwen Zhang,University of Shanghai for Science and Technology,middle,False
W4392467172,A5100639009,Qiming Zhang,University of Shanghai for Science and Technology,middle,False
W4392467172,A5016600046,Miṅ Gu,University of Shanghai for Science and Technology,last,True
W4386056884,A5100779730,Mohammad Imran Hossain,Shahjalal University of Science and Technology,first,True
W4386056884,A5049652049,Mohammad A. Hasnat,Shahjalal University of Science and Technology,last,True
W3016070854,A5066942029,Amira G. Zaki,Egyptian Atomic Energy Authority,first,True
W3016070854,A5056597228,El‐Sayed R. El‐Sayed,Egyptian Atomic Energy Authority,middle,False
W3016070854,A5014144245,M. Abd Elkodous,Toyohashi University of Technology; Nile University,middle,False
W3016070854,A5043264367,Gharieb S. El‐Sayyad,Egyptian Atomic Energy Authority; Military Technical College,last,False
W3167867709,A5036883453,Qianfan Nie,Fudan University; East China Normal University,first,True
W3167867709,A5113931128,Caifang Gao,East China Normal University,middle,False
W3167867709,A5112435072,Feng‐Shou Yang,National Chung Hsing University; National Tsing Hua University,middle,False
W3167867709,A5036645186,Ko‐Chun Lee,National Chung Hsing University,middle,False
W3167867709,A5112700206,Che‐Yi Lin,National Chung Hsing University,middle,False
W3167867709,A5041442529,Xiang Wang,East China Normal University,middle,False
W3167867709,A5057651666,Ching‐Hwa Ho,National Taiwan University of Science and Technology,middle,False
W3167867709,A5083299231,Chenhsin Lien,National Tsing Hua University,middle,False
W3167867709,A5025077862,Shu‐Ping Lin,National Chung Hsing University,middle,False
W3167867709,A5102009599,Mengjiao Li,National Chung Hsing University; National Tsing Hua University,middle,False
W3167867709,A5022148972,Yen‐Fu Lin,National Chung Hsing University,middle,False
W3167867709,A5056384169,Wenwu Li,Fudan University; East China Normal University,middle,False
W3167867709,A5067533693,Zhigao Hu,Fudan University; East China Normal University,middle,False
W3167867709,A5023440487,Junhao Chu,Fudan University; East China Normal University,last,False
W3213577936,A5100736720,Yu‐Sheng Chen,Centre National de la Recherche Scientifique; Université de Strasbourg,first,False
W3213577936,A5110207165,Yifan Yao,Centre National de la Recherche Scientifique; Université de Strasbourg,middle,False
W3213577936,A5101578592,Nicholas Turetta,Centre National de la Recherche Scientifique; Université de Strasbourg,middle,False
W3213577936,A5050616633,Paolo Samorı́,Centre National de la Recherche Scientifique; Université de Strasbourg,last,True
W3032089875,A5100443553,Ze Wang,Central South University,first,False
W3032089875,A5006920278,Jianling Yue,Central South University,middle,False
W3032089875,A5064830528,Chao Jiang,Central South University,middle,True
W3032089875,A5053541941,Isaac Abrahams,Queen Mary University of London,middle,False
W3032089875,A5055217727,Yantao Yu,Central South University,middle,False
W3032089875,A5101532504,Yunxin Li,Northeastern University,middle,False
W3032089875,A5081386476,Zuojuan Du,Central South University,middle,False
W3032089875,A5039151509,Xiaozhong Huang,Central South University,middle,False
W3032089875,A5027612469,Linling Li,China Academy of Space Technology,middle,False
W3032089875,A5101451272,Guangyuan Wang,China Academy of Space Technology,middle,False
W3032089875,A5044927398,Hao Zhou,China Academy of Space Technology,last,False
W4399773773,A5018366954,B. Sreelakshmi,Vellore Institute of Technology University,first,False
W4399773773,A5045559599,R. Thamankar,Vellore Institute of Technology University,last,True
W4401933904,A5062210151,Haiyang Duan,Zhengzhou University,first,False
W4401933904,A5100618242,Yilong Zhang,Zhengzhou University,middle,False
W4401933904,A5004495478,Yitao Zhang,Zhengzhou University,middle,False
W4401933904,A5100784949,Pengcheng Zhu,Zhengzhou University,middle,True
W4401933904,A5056103928,Yanchao Mao,Zhengzhou University,last,True
W3176979027,A5041497068,Nesrine Amor,Technical University of Liberec,first,True
W3176979027,A5101938475,Muhammad Tayyab Noman,Technical University of Liberec,middle,False
W3176979027,A5076746396,Michal Petrů,Technical University of Liberec,middle,False
W3176979027,A5089689840,Aamir Mahmood,Technical University of Liberec,middle,False
W3176979027,A5030960728,Adla Ismail,Tunis University,last,False
W4387568489,A5093049461,Paula Alarcon‐Espejo,University of Kentucky,first,False
W4387568489,A5081873406,Ruben Sarabia‐Riquelme,University of Kentucky,middle,False
W4387568489,A5057862757,Giovanni Maria Matrone,Northwestern University,middle,False
W4387568489,A5012438953,Maryam Shahi,University of Kentucky,middle,False
W4387568489,A5060259738,Siamak Mahmoudi,University of Kentucky,middle,False
W4387568489,A5032842096,Gehan S. Rupasinghe,University of Kentucky,middle,False
W4387568489,A5064200136,Vianna N. Le,University of Kentucky,middle,False
W4387568489,A5044891146,Antonio M. Mántica,University of Kentucky,middle,False
W4387568489,A5103838653,Dali Qian,University of Kentucky,middle,False
W4387568489,A5047840395,T. John Balk,University of Kentucky,middle,False
W4387568489,A5066036682,Jonathan Rivnay,Northwestern University,middle,False
W4387568489,A5059260348,Matthew C. Weisenberger,University of Kentucky,middle,False
W4387568489,A5005979230,Alexandra F. Paterson,University of Kentucky,last,True
W4399029753,A5055217727,Yantao Yu,Luoyang Normal University,first,False
W4399029753,A5013157941,Zizhao Ding,Central South University,middle,False
W4399029753,A5108322076,Yaoying Ren,Luoyang Normal University,middle,False
W4399029753,A5100313498,Xiangfei Wang,Luoyang Normal University,middle,False
W4399029753,A5109724598,Hongguang Quan,Luoyang Normal University,middle,False
W4399029753,A5101570189,Hong Jia,Luoyang Normal University,middle,True
W4399029753,A5064830528,Chao Jiang,Central South University,last,True
W4387439890,A5075139682,Tejaswini S. Rao,Jawaharlal Nehru Centre for Advanced Scientific Research,first,True
W4387439890,A5016952831,Indrajit Mondal,Jawaharlal Nehru Centre for Advanced Scientific Research,middle,False
W4387439890,A5086520558,Bharath Bannur,Jawaharlal Nehru Centre for Advanced Scientific Research,middle,False
W4387439890,A5089773023,Giridhar U. Kulkarni,Jawaharlal Nehru Centre for Advanced Scientific Research,last,False
W4405828408,A5013132201,Md. Rayid Hasan Mojumder,Pennsylvania State University,first,True
W4405828408,A5086035404,Seongchan Kim,University of Pennsylvania; Philadelphia University,middle,False
W4405828408,A5100653336,Cunjiang Yu,University of Illinois Urbana-Champaign,last,False
W4200044291,A5010897497,J. D. Meyer,Heinrich Heine University Düsseldorf,first,True
W4200044291,A5065272923,Niklas J. Gerkau,Heinrich Heine University Düsseldorf,middle,False
W4200044291,A5082981481,Karl W. Kafitz,Heinrich Heine University Düsseldorf,middle,False
W4200044291,A5052566600,Matthias Patting,PicoQuant (Germany),middle,False
W4200044291,A5076476994,Fabian Jolmes,PicoQuant (Germany),middle,False
W4200044291,A5002421498,Christian Henneberger,University of Bonn; Queen Mary University of London; German Center for Neurodegenerative Diseases; National Hospital for Neurology and Neurosurgery; University College London,middle,False
W4200044291,A5004662891,Christine R. Rose,Heinrich Heine University Düsseldorf,last,False
W4283396059,A5028750512,Yixin Xu,Hong Kong University of Science and Technology; University of Hong Kong,first,False
W4283396059,A5049848014,Shangyu Dang,Hong Kong University of Science and Technology; Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou); University of Hong Kong,last,True
W4403625180,A5025552251,Mohit Gupta,University of Minnesota; University of Minnesota System,first,False
W4403625180,A5060859939,Vipin Khade,University of Minnesota; University of Minnesota System,middle,False
W4403625180,A5010301309,Colin Riggert,University of Minnesota; University of Minnesota System,middle,False
W4403625180,A5049062714,Lior Shani,University of Minnesota; University of Minnesota System,middle,False
W4403625180,A5092081281,Gavin Menning,University of Minnesota; University of Minnesota System,middle,False
W4403625180,A5092081280,Pim Lueb,Eindhoven University of Technology,middle,False
W4403625180,A5103240499,Jason Jung,Eindhoven University of Technology,middle,False
W4403625180,A5008814140,R. Mélin,Institut polytechnique de Grenoble; Centre National de la Recherche Scientifique; Institut Néel; Université Grenoble Alpes,middle,False
W4403625180,A5041376320,Erik P. A. M. Bakkers,Eindhoven University of Technology,middle,False
W4403625180,A5006311522,Vlad Pribiag,University of Minnesota; University of Minnesota System,last,True
W4399304513,A5100341270,Qi Wang,The Ohio State University,first,False
W4399304513,A5055615832,Chunyu Yang,The Ohio State University,middle,False
W4399304513,A5100741548,Shulin Chen,The Ohio State University,middle,False
W4399304513,A5100600760,Jinghua Li,The Ohio State University,last,True
W4402862057,A5112872119,San Kim,Kumoh National Institute of Technology,first,False
W4402862057,,Yumin Shin,Kumoh National Institute of Technology,middle,False
W4402862057,A5101738977,Jae Won Han,Yonsei University,middle,False
W4402862057,A5100423746,Hye Jin Kim,Yonsei University,middle,True
W4402862057,A5044370439,Sung‐Hyuk Sunwoo,Kumoh National Institute of Technology; California Institute of Technology,last,True
W4413241168,A5034962755,Hwa-Joong Kim,Daegu Gyeongbuk Institute of Science and Technology,first,True
W4413241168,A5103003172,Daehyeon Kim,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,A5048989378,Jinho Kim,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,A5101388708,Yukye Lee,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,,Minchang Shin,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,A5100362177,Jimin Kim,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,A5073465939,Fransiska M. Bossuyt,ETH Zurich,middle,False
W4413241168,A5100602991,Gunhee Lee,Pusan National University,middle,False
W4413241168,A5003383484,Byeongmoon Lee,Daegu Gyeongbuk Institute of Science and Technology,middle,False
W4413241168,A5101545019,William R. Taylor,ETH Zurich,middle,False
W4413241168,A5100705628,Jaehong Lee,Daegu Gyeongbuk Institute of Science and Technology,last,False
W4399212192,A5100424841,Shijie Liu,Wuhan University of Technology,first,False
W4399212192,A5101369813,Zhenpeng Cheng,Wuhan University of Technology,middle,False
W4399212192,A5100335545,Mingyu Li,Wuhan University of Technology,middle,True
W4399212192,A5100644542,Sisi Liu,Wuhan University of Technology,middle,False
W4399212192,A5084880176,Haifei Lu,Wuhan University of Technology,middle,False
W4399212192,A5030845595,Xiaoyan Wen,Wuhan University of Technology,middle,False
W4399212192,A5100390488,Cong Wang,Harbin Institute of Technology; Heilongjiang Institute of Technology,middle,False
W4399212192,A5085020645,Xumin Ding,Harbin Institute of Technology; Heilongjiang Institute of Technology,middle,False
W4399212192,A5115010740,Lei Wang,Harbin Institute of Technology,last,True
W4400082752,A5099587380,Jey Panisilvam,The University of Melbourne,first,True
W4400082752,A5100710100,Ha Young Lee,The University of Melbourne,middle,False
W4400082752,A5113267353,Sujeong Byun,The University of Melbourne,middle,False
W4400082752,A5104337326,Daniel Fan,The University of Melbourne,middle,False
W4400082752,A5075473131,Sejeong Kim,The University of Melbourne,last,False
W4393239787,A5035409144,Jia Hui Bong,National University of Singapore,first,False
W4393239787,A5041532425,Sergey Grebenchuk,National University of Singapore,middle,False
W4393239787,A5060063046,Konstantin G. Nikolaev,National University of Singapore,middle,False
W4393239787,,Celestine P. T Chee,National University of Singapore,middle,False
W4393239787,A5108866185,Kou Yang,National University of Singapore,middle,False
W4393239787,A5101511285,Siyu Chen,National University of Singapore,middle,False
W4393239787,A5087650066,Denis G. Baranov,National University of Singapore,middle,False
W4393239787,A5079678208,Colin R. Woods,National University of Singapore,middle,False
W4393239787,A5022036581,Daria V. Andreeva,National University of Singapore,middle,True
W4393239787,A5072248970,Kostya S. Novoselov,National University of Singapore,last,True
W4399118682,A5110520921,Xiaona Xu,Nankai University,first,False
W4399118682,A5052376767,Chunyan Gao,Nankai University,middle,False
